file_path,label,category_id,category_name
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/75fbbd31-30d1-43e1-a4ae-6bdd39acf5c6.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/8644ffd0-7cfb-4d32-b8bc-210ef7e7cc96.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/a79b1b83-4cd8-4528-bdaa-9e7160ecd00b.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/88f60b8d-239d-4dd9-9076-b72d9710d4ee.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/34969e7a-f754-41bc-bac8-3c972379cd1b.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/476e7c47-0f00-44ea-81ff-af5f323684d7.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/a5450771-76d8-4fdf-a212-4dc59c0aefa4.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/ba18aa04-77ac-451a-a995-84f3487b2a6d.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/68dc40ed-950c-4d47-be2e-ea046ebf2b5a.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/13e19e7e-841b-4cf2-b0f6-0be40bbd3f54.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/b5ec8fe7-4c70-47e6-a9cb-bc7b39ba4eac.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/5ef122fe-678a-4d93-b239-c6e525ae5a83.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/ef2d63d4-3efc-44f0-baf2-ddf3671db3cb.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/cc689599-4291-4449-8e22-28b5cdf1caec.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/5f01787a-6082-434d-a9c3-43be69288a24.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/52c28238-4003-4453-a5da-5dbe768645a6.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/6b924379-59c9-41e0-9463-a993d9b39eb6.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/d4cf10d8-0040-4ac6-912d-2913513e710d.jpg,364,7078,Xylorhiza orcuttii
train_mini/07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii/3f5163b8-b4db-4789-926e-d40de4d1da0a.jpg,364,7078,Xylorhiza orcuttii
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/ae04bb56-4b72-4fe5-994f-1aa5ab0d246c.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/c1d5eb32-d5bd-4925-ab6c-57f52980c180.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/3eefd3b2-89d1-49e5-90c0-0c58489506dc.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/0fec4615-b0af-4f04-b9cb-0c3a0ddf9f18.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/e931a158-82b1-4e6b-836a-57ebb1f13c7b.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/b1b696ab-46d1-4c4c-9767-17b5daec3497.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/d9d89b79-055e-4faa-a856-a9b41992ea86.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/406fc2c5-dcf7-489f-95ae-2efb1bc97f01.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/caa0d64c-213f-4426-8483-cf931388407c.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/f1be70bb-51a0-4096-986a-4266312bc95d.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/b6eee343-2ee7-42fe-a0db-b347ac2f2578.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/92c0177c-3ccc-40a5-85ab-eda30c19daa0.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/7bfc3dcd-e509-4f17-82e6-6969e392e956.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/b94fdf8b-2f67-48c3-94a9-e041e5170ecb.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/9b492059-0ca2-4e98-8cea-90e6fa3e7eba.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/85ecbcf1-999f-4864-a8a0-5b394491dd7a.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/119a5baa-a50a-4747-9d68-012278c9ca43.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/e29d7239-89dd-4c3f-9c9c-55ea77885c12.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/f9089b76-db64-4f81-b0fd-c269b4c9711b.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/b1de38e9-7c46-454c-afb5-4f5ebca6c818.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/03256c2e-2e2f-4752-9c10-358812ad0cdf.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/a2d30ec3-501d-4498-9587-76a89eea7c0e.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/b324b768-353a-485e-97e6-abe5accc16b6.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/204e7cfb-2015-41b6-9599-d4c521dd7c3d.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/7cfaeb41-2bb8-4c40-a61e-feb5c757d147.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/3a2f5ae3-ef7c-482c-9faa-1fb7237fa0cc.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/7c442959-4aeb-4936-ac53-86f0c6de1d06.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/95f26efb-4601-4028-a954-a853764f2152.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/623d3d05-269f-47e2-bbf9-203c8ea54b84.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/796c7b1a-8c94-478e-8287-4e2d5769c8a6.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/ec13a410-7fd7-4064-a7d6-ebb4cb2966ed.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/cacee845-313e-411d-89aa-1c5d99187d27.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/9a793345-c7ef-4848-bdfe-21557c6eb9ed.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/6df1b6b9-5eeb-4048-9944-b735fe777dd9.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/5b7c47b3-0a96-43e1-a067-495492ba048c.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/341c54ca-383f-403b-b6f5-4c9a99128034.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/85b21a20-28d1-4a82-ad7c-4bf935e23b16.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/f1843e71-28e6-4a12-beb7-fadc6671686f.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/17fa018c-73a1-4165-b3a0-05fcb25562c5.jpg,251,5055,Sceloporus orcutti
train_mini/05055_Animalia_Chordata_Reptilia_Squamata_Phrynosomatidae_Sceloporus_orcutti/a79df139-981e-411e-b9b4-28fe4d9a52af.jpg,251,5055,Sceloporus orcutti
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/c989460d-84d5-4c2f-9b6a-0924b08a3314.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/eafb792f-4d23-4506-8dbb-9b0d3e75b402.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/e02bd7d6-e1f8-4eb4-8b19-315f330c892e.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/44ab7173-5524-4f9a-b00a-ec321712d67e.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/2bb953f9-2c25-45cb-ac3b-1c24727f449a.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/4249b1e1-c44b-4f36-923a-4a408b25aaa7.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/ad42fd63-899e-480c-8748-86b47fcced58.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/6a4708f4-f810-4792-89f1-83e421830db8.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/86219db5-bb25-45d6-8545-943675bf409a.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/de028f8e-fdec-4457-8490-ed65ec9ff20b.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/050cc506-d1c5-444f-8a90-764bac7f1282.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/3f61719a-df0c-4b90-9969-330598bdcbaf.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/84fc7654-198e-4608-a751-5c304405fd9b.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/3aec0c7d-0f89-42e9-a0b9-6445ab2b4c6b.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/87796fa3-df8b-46ec-9834-2394736a3b41.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/28dc3f53-26a2-4a09-937c-220deff419e1.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/aecd11ac-712f-4ba4-869c-23b95f004b91.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/ee0a5d16-a188-4531-b981-84db2074b1b2.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/172e0ea0-9359-4e2b-8fed-573066508911.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/9e7e9740-da72-4aeb-bb9b-9d5be4f5cf78.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/2f0b11cd-f28b-4328-b4e3-5d5bcc65e3ea.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/55798771-9c70-48fd-a406-e5d504abc1ea.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/b4e9ed64-0ed9-401a-9861-92b7d46812f4.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/876c89cb-bade-419a-a83b-d66c511f06e4.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/527bf5ad-3bc3-44de-bd78-970732f5174a.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/ee6e3707-1356-4a7d-9cb4-ca5bd5b257ea.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/5c380055-34ee-4689-9f04-99589a1e15a8.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/d79d970d-7a58-4dd8-83f9-1c3eec7a13ac.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/0f0d773c-4bfc-4411-be5b-7bef87dfdacd.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/8dd74abd-bf31-4c48-8721-53a8207acf43.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/3c268969-2be2-405c-9231-1f3b95e5dd27.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/5df761aa-4828-419f-a788-55560f456c06.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/55c0c712-e25b-471f-955c-c8bcd909694c.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/cb0b5df2-b99c-44e5-8e6d-c927d3b05db1.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/1a8cb9fd-0d3a-4147-a741-1909abee1d10.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/857942f7-a113-4671-8784-5910ad48d480.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/d9a73d4c-e9d1-468b-9e19-02bd5c68dda9.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/0cacaf17-03f1-4132-8646-af153708c89f.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/3df133f7-ed5c-4d75-99f5-93611be11c2f.jpg,449,8963,Malvaviscus arboreus
train_mini/08963_Plantae_Tracheophyta_Magnoliopsida_Malvales_Malvaceae_Malvaviscus_arboreus/e53be85f-07f3-448c-a3c1-6cd1061b676f.jpg,449,8963,Malvaviscus arboreus
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/87b648e9-cf54-4cbb-8228-7cf693a5a665.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/9e1bc2e2-a402-4a1e-95b2-8f0611b9acd5.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/2cf978ad-8fb2-4b41-a778-31ab16c8ec1e.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/5f5d5ead-af97-4121-ad97-2be43eadcb07.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/0d1fa335-9e1e-47f3-be9e-5659ab4f119c.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/038cb00a-63e2-471f-b414-10b3659afa19.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/c5ff3df9-37cd-428a-9c36-de406caec8e4.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/deecaaf0-edf9-4089-84dd-a9b5bc95bfce.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/ac854404-49dd-43d9-a378-47404ef394ed.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/2b835002-6375-46b5-9f2b-48cb90e30e67.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/54fb7fd5-a646-4bc8-bb0b-3bc276a3f574.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/a483f87c-89a8-494f-ab66-8c25588b991d.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/cda29e54-976f-449c-8e2b-e2c77bf743fd.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/3cf9b295-cb68-4558-9a1e-b5a06693936e.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/efe18761-4f16-440e-8f25-b2c27d923528.jpg,404,7851,Lysimachia clethroides
train_mini/07851_Plantae_Tracheophyta_Magnoliopsida_Ericales_Primulaceae_Lysimachia_clethroides/c98a2cfa-58c2-4be9-a23d-b42694e8b6b8.jpg,404,7851,Lysimachia clethroides
